observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	MFLW_D20deg	FFLW_D20deg	GN	GY_Adj_tha	KW	tassel_height	plant_height
3013water_regimerainfed	gnpis.lot:'3013'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NOSlRWVA==	A347_H	A347_H	2012	NA in endpoint			192.3074613585				
3013water_regimerainfed	gnpis.lot:'3013'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NOSlRWVA==	A347_H	A347_H	2012	NA in endpoint					70.8545173703		
3013water_regimerainfed	gnpis.lot:'3013'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NOSlRWVA==	A347_H	A347_H	2012	NA in endpoint	70.9808801091						
3013water_regimerainfed	gnpis.lot:'3013'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NOSlRWVA==	A347_H	A347_H	2012	NA in endpoint		200.7616917482					
3013water_regimerainfed	gnpis.lot:'3013'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NOSlRWVA==	A347_H	A347_H	2012	NA in endpoint				1391.1852648755			
3013water_regimerainfed	gnpis.lot:'3013'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NOSlRWVA==	A347_H	A347_H	2012	NA in endpoint							251.9433119477
3013water_regimerainfed	gnpis.lot:'3013'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NOSlRWVA==	A347_H	A347_H	2012	NA in endpoint						109.8255743971	
3183water_regimerainfed	gnpis.lot:'3183'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VLQkNBNg==	Lo1095_H	Lo1095_H	2012	NA in endpoint			217.9613667271				
3183water_regimerainfed	gnpis.lot:'3183'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VLQkNBNg==	Lo1095_H	Lo1095_H	2012	NA in endpoint					71.2953692045		
3183water_regimerainfed	gnpis.lot:'3183'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VLQkNBNg==	Lo1095_H	Lo1095_H	2012	NA in endpoint	78.6234136404						
3183water_regimerainfed	gnpis.lot:'3183'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VLQkNBNg==	Lo1095_H	Lo1095_H	2012	NA in endpoint		189.0665209271					
3183water_regimerainfed	gnpis.lot:'3183'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VLQkNBNg==	Lo1095_H	Lo1095_H	2012	NA in endpoint				885.2645681657			
3183water_regimerainfed	gnpis.lot:'3183'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VLQkNBNg==	Lo1095_H	Lo1095_H	2012	NA in endpoint							241.2581733414
3183water_regimerainfed	gnpis.lot:'3183'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VLQkNBNg==	Lo1095_H	Lo1095_H	2012	NA in endpoint						106.8054977617	
3203water_regimewatered	gnpis.lot:'3203'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pWQVZTUA==	Lo1280_H	Lo1280_H	2012	NA in endpoint			291.3024441585				
3203water_regimewatered	gnpis.lot:'3203'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pWQVZTUA==	Lo1280_H	Lo1280_H	2012	NA in endpoint					65.1594675021		
3203water_regimewatered	gnpis.lot:'3203'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pWQVZTUA==	Lo1280_H	Lo1280_H	2012	NA in endpoint	68.9017019011						
3203water_regimewatered	gnpis.lot:'3203'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pWQVZTUA==	Lo1280_H	Lo1280_H	2012	NA in endpoint		197.8699107312					
3203water_regimewatered	gnpis.lot:'3203'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pWQVZTUA==	Lo1280_H	Lo1280_H	2012	NA in endpoint				1607.19406281			
3203water_regimewatered	gnpis.lot:'3203'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pWQVZTUA==	Lo1280_H	Lo1280_H	2012	NA in endpoint							265.9209347225
3203water_regimewatered	gnpis.lot:'3203'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pWQVZTUA==	Lo1280_H	Lo1280_H	2012	NA in endpoint						89.7542898314	
3143water_regimewatered	gnpis.lot:'3143'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FQU1NRTw==	F7058_H	F7058_H	2012	NA in endpoint			227.2072813716				
3143water_regimewatered	gnpis.lot:'3143'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FQU1NRTw==	F7058_H	F7058_H	2012	NA in endpoint					65.1829905712		
3143water_regimewatered	gnpis.lot:'3143'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FQU1NRTw==	F7058_H	F7058_H	2012	NA in endpoint	69.7510555339						
3143water_regimewatered	gnpis.lot:'3143'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FQU1NRTw==	F7058_H	F7058_H	2012	NA in endpoint		187.1489158812					
3143water_regimewatered	gnpis.lot:'3143'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FQU1NRTw==	F7058_H	F7058_H	2012	NA in endpoint				2001.6678682701			
3143water_regimewatered	gnpis.lot:'3143'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FQU1NRTw==	F7058_H	F7058_H	2012	NA in endpoint							241.7587222173
3143water_regimewatered	gnpis.lot:'3143'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FQU1NRTw==	F7058_H	F7058_H	2012	NA in endpoint						99.9388966685	
3126water_regimewatered	gnpis.lot:'3126'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RZU0ZTSQ==	EZ31_H	EZ31_H	2012	NA in endpoint			210.7170407168				
3126water_regimewatered	gnpis.lot:'3126'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RZU0ZTSQ==	EZ31_H	EZ31_H	2012	NA in endpoint					68.372144464		
3126water_regimewatered	gnpis.lot:'3126'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RZU0ZTSQ==	EZ31_H	EZ31_H	2012	NA in endpoint	78.3188717559						
3126water_regimewatered	gnpis.lot:'3126'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RZU0ZTSQ==	EZ31_H	EZ31_H	2012	NA in endpoint		167.2322147487					
3126water_regimewatered	gnpis.lot:'3126'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RZU0ZTSQ==	EZ31_H	EZ31_H	2012	NA in endpoint				1600.3426510909			
3126water_regimewatered	gnpis.lot:'3126'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RZU0ZTSQ==	EZ31_H	EZ31_H	2012	NA in endpoint							225.4173999129
3126water_regimewatered	gnpis.lot:'3126'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RZU0ZTSQ==	EZ31_H	EZ31_H	2012	NA in endpoint						79.7540766469	
3120water_regimerainfed	gnpis.lot:'3120'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05DMTlFUQ==	EA1027_H	EA1027_H	2012	NA in endpoint			230.4236894546				
3120water_regimerainfed	gnpis.lot:'3120'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05DMTlFUQ==	EA1027_H	EA1027_H	2012	NA in endpoint					69.9565318172		
3120water_regimerainfed	gnpis.lot:'3120'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05DMTlFUQ==	EA1027_H	EA1027_H	2012	NA in endpoint	79.3667119361						
3120water_regimerainfed	gnpis.lot:'3120'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05DMTlFUQ==	EA1027_H	EA1027_H	2012	NA in endpoint		191.5846415764					
3120water_regimerainfed	gnpis.lot:'3120'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05DMTlFUQ==	EA1027_H	EA1027_H	2012	NA in endpoint				297.3621148732			
3120water_regimerainfed	gnpis.lot:'3120'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05DMTlFUQ==	EA1027_H	EA1027_H	2012	NA in endpoint							242.0591744182
3120water_regimerainfed	gnpis.lot:'3120'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05DMTlFUQ==	EA1027_H	EA1027_H	2012	NA in endpoint						104.2228142864	
3151water_regimerainfed	gnpis.lot:'3151'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YxTFdSVg==	FP1_H	FP1_H	2012	NA in endpoint			184.1269418825				
3151water_regimerainfed	gnpis.lot:'3151'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YxTFdSVg==	FP1_H	FP1_H	2012	NA in endpoint					63.9372499717		
3151water_regimerainfed	gnpis.lot:'3151'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YxTFdSVg==	FP1_H	FP1_H	2012	NA in endpoint	73.4147153239						
3151water_regimerainfed	gnpis.lot:'3151'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YxTFdSVg==	FP1_H	FP1_H	2012	NA in endpoint		192.3633829054					
3151water_regimerainfed	gnpis.lot:'3151'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YxTFdSVg==	FP1_H	FP1_H	2012	NA in endpoint				849.4520296785			
3151water_regimerainfed	gnpis.lot:'3151'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YxTFdSVg==	FP1_H	FP1_H	2012	NA in endpoint							246.4634065433
3151water_regimerainfed	gnpis.lot:'3151'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YxTFdSVg==	FP1_H	FP1_H	2012	NA in endpoint						104.3752526745	
3254water_regimerainfed	gnpis.lot:'3254'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3VkpYRg==	W604S_H	W604S_H	2012	NA in endpoint			198.3792827505				
3254water_regimerainfed	gnpis.lot:'3254'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3VkpYRg==	W604S_H	W604S_H	2012	NA in endpoint					70.5046448822		
3254water_regimerainfed	gnpis.lot:'3254'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3VkpYRg==	W604S_H	W604S_H	2012	NA in endpoint	76.4664317846						
3254water_regimerainfed	gnpis.lot:'3254'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3VkpYRg==	W604S_H	W604S_H	2012	NA in endpoint		198.8520565265					
3254water_regimerainfed	gnpis.lot:'3254'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3VkpYRg==	W604S_H	W604S_H	2012	NA in endpoint				873.5469076334			
3254water_regimerainfed	gnpis.lot:'3254'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3VkpYRg==	W604S_H	W604S_H	2012	NA in endpoint							253.2215139846
3254water_regimerainfed	gnpis.lot:'3254'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3VkpYRg==	W604S_H	W604S_H	2012	NA in endpoint						99.1191671873	
3031water_regimerainfed	gnpis.lot:'3031'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RYNk1EUA==	NC290_H	NC290_H	2012	NA in endpoint			223.0566202132				
3031water_regimerainfed	gnpis.lot:'3031'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RYNk1EUA==	NC290_H	NC290_H	2012	NA in endpoint					67.6076467731		
3031water_regimerainfed	gnpis.lot:'3031'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RYNk1EUA==	NC290_H	NC290_H	2012	NA in endpoint	76.6605526524						
3031water_regimerainfed	gnpis.lot:'3031'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RYNk1EUA==	NC290_H	NC290_H	2012	NA in endpoint		188.9339782899					
3031water_regimerainfed	gnpis.lot:'3031'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RYNk1EUA==	NC290_H	NC290_H	2012	NA in endpoint				1005.0935210773			
3031water_regimerainfed	gnpis.lot:'3031'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RYNk1EUA==	NC290_H	NC290_H	2012	NA in endpoint							248.0838732438
3031water_regimerainfed	gnpis.lot:'3031'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RYNk1EUA==	NC290_H	NC290_H	2012	NA in endpoint						90.0847889033	
3236water_regimerainfed	gnpis.lot:'3236'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NYQVNUSA==	UH_2500_H	UH_2500_H	2012	NA in endpoint			204.4104241112				
3236water_regimerainfed	gnpis.lot:'3236'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NYQVNUSA==	UH_2500_H	UH_2500_H	2012	NA in endpoint					64.7521771075		
3236water_regimerainfed	gnpis.lot:'3236'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NYQVNUSA==	UH_2500_H	UH_2500_H	2012	NA in endpoint	68.9727235933						
3236water_regimerainfed	gnpis.lot:'3236'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NYQVNUSA==	UH_2500_H	UH_2500_H	2012	NA in endpoint		187.1632145959					
3236water_regimerainfed	gnpis.lot:'3236'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NYQVNUSA==	UH_2500_H	UH_2500_H	2012	NA in endpoint				1210.0815442112			
3236water_regimerainfed	gnpis.lot:'3236'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NYQVNUSA==	UH_2500_H	UH_2500_H	2012	NA in endpoint							237.699431772
3236water_regimerainfed	gnpis.lot:'3236'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NYQVNUSA==	UH_2500_H	UH_2500_H	2012	NA in endpoint						94.5106028809	
3191water_regimerainfed	gnpis.lot:'3191'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZOTVNIUA==	Lo1187_H	Lo1187_H	2012	NA in endpoint			193.2537403709				
3191water_regimerainfed	gnpis.lot:'3191'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZOTVNIUA==	Lo1187_H	Lo1187_H	2012	NA in endpoint					66.5156192178		
3191water_regimerainfed	gnpis.lot:'3191'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZOTVNIUA==	Lo1187_H	Lo1187_H	2012	NA in endpoint	70.7550019985						
3191water_regimerainfed	gnpis.lot:'3191'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZOTVNIUA==	Lo1187_H	Lo1187_H	2012	NA in endpoint		194.4976799696					
3191water_regimerainfed	gnpis.lot:'3191'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZOTVNIUA==	Lo1187_H	Lo1187_H	2012	NA in endpoint				1426.7230809713			
3191water_regimerainfed	gnpis.lot:'3191'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZOTVNIUA==	Lo1187_H	Lo1187_H	2012	NA in endpoint							241.6652428842
3191water_regimerainfed	gnpis.lot:'3191'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZOTVNIUA==	Lo1187_H	Lo1187_H	2012	NA in endpoint						97.5425198521	
3103water_regimewatered	gnpis.lot:'3103'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdPT1k3Rg==	A375_H	A375_H	2012	NA in endpoint			215.3714737521				
3103water_regimewatered	gnpis.lot:'3103'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdPT1k3Rg==	A375_H	A375_H	2012	NA in endpoint					65.2085259258		
3103water_regimewatered	gnpis.lot:'3103'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdPT1k3Rg==	A375_H	A375_H	2012	NA in endpoint	72.1761907797						
3103water_regimewatered	gnpis.lot:'3103'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdPT1k3Rg==	A375_H	A375_H	2012	NA in endpoint		193.432493221					
3103water_regimewatered	gnpis.lot:'3103'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdPT1k3Rg==	A375_H	A375_H	2012	NA in endpoint				1872.4542776239			
3103water_regimewatered	gnpis.lot:'3103'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdPT1k3Rg==	A375_H	A375_H	2012	NA in endpoint							250.512291244
3103water_regimewatered	gnpis.lot:'3103'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdPT1k3Rg==	A375_H	A375_H	2012	NA in endpoint						120.6059249436	
3170water_regimerainfed	gnpis.lot:'3170'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xZT0ZaTw==	LH123Ht_H	LH123Ht_H	2012	NA in endpoint			211.2474375884				
3170water_regimerainfed	gnpis.lot:'3170'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xZT0ZaTw==	LH123Ht_H	LH123Ht_H	2012	NA in endpoint					71.1386704245		
3170water_regimerainfed	gnpis.lot:'3170'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xZT0ZaTw==	LH123Ht_H	LH123Ht_H	2012	NA in endpoint	77.7427910304						
3170water_regimerainfed	gnpis.lot:'3170'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xZT0ZaTw==	LH123Ht_H	LH123Ht_H	2012	NA in endpoint		207.5789197075					
3170water_regimerainfed	gnpis.lot:'3170'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xZT0ZaTw==	LH123Ht_H	LH123Ht_H	2012	NA in endpoint				1199.4532642103			
3170water_regimerainfed	gnpis.lot:'3170'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xZT0ZaTw==	LH123Ht_H	LH123Ht_H	2012	NA in endpoint							265.4283404475
3170water_regimerainfed	gnpis.lot:'3170'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xZT0ZaTw==	LH123Ht_H	LH123Ht_H	2012	NA in endpoint						110.5264224258	
3033water_regimewatered	gnpis.lot:'3033'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YyR1VaOA==	EC232_H	EC232_H	2012	NA in endpoint			270.7337095289				
3033water_regimewatered	gnpis.lot:'3033'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YyR1VaOA==	EC232_H	EC232_H	2012	NA in endpoint					65.4354680936		
3033water_regimewatered	gnpis.lot:'3033'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YyR1VaOA==	EC232_H	EC232_H	2012	NA in endpoint	67.9457269672						
3033water_regimewatered	gnpis.lot:'3033'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YyR1VaOA==	EC232_H	EC232_H	2012	NA in endpoint		195.399158467					
3033water_regimewatered	gnpis.lot:'3033'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YyR1VaOA==	EC232_H	EC232_H	2012	NA in endpoint				1763.290219085			
3033water_regimewatered	gnpis.lot:'3033'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YyR1VaOA==	EC232_H	EC232_H	2012	NA in endpoint							244.1476904339
3033water_regimewatered	gnpis.lot:'3033'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1YyR1VaOA==	EC232_H	EC232_H	2012	NA in endpoint						102.0322538728	
3121water_regimerainfed	gnpis.lot:'3121'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVWVBLRQ==	EP2008-22_H	EP2008-22_H	2012	NA in endpoint			230.7387549934				
3121water_regimerainfed	gnpis.lot:'3121'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVWVBLRQ==	EP2008-22_H	EP2008-22_H	2012	NA in endpoint					68.6342098487		
3121water_regimerainfed	gnpis.lot:'3121'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVWVBLRQ==	EP2008-22_H	EP2008-22_H	2012	NA in endpoint	72.9183900099						
3121water_regimerainfed	gnpis.lot:'3121'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVWVBLRQ==	EP2008-22_H	EP2008-22_H	2012	NA in endpoint		182.050334303					
3121water_regimerainfed	gnpis.lot:'3121'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVWVBLRQ==	EP2008-22_H	EP2008-22_H	2012	NA in endpoint				1670.2255993979			
3121water_regimerainfed	gnpis.lot:'3121'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVWVBLRQ==	EP2008-22_H	EP2008-22_H	2012	NA in endpoint							233.2999248267
3121water_regimerainfed	gnpis.lot:'3121'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVWVBLRQ==	EP2008-22_H	EP2008-22_H	2012	NA in endpoint						81.2494390406	
3034water_regimewatered	gnpis.lot:'3034'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NBUEVHNA==	LAN496_H	LAN496_H	2012	NA in endpoint			261.4902147427				
3034water_regimewatered	gnpis.lot:'3034'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NBUEVHNA==	LAN496_H	LAN496_H	2012	NA in endpoint					69.3392146517		
3034water_regimewatered	gnpis.lot:'3034'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NBUEVHNA==	LAN496_H	LAN496_H	2012	NA in endpoint	76.6704935643						
3034water_regimewatered	gnpis.lot:'3034'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NBUEVHNA==	LAN496_H	LAN496_H	2012	NA in endpoint		202.6592107268					
3034water_regimewatered	gnpis.lot:'3034'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NBUEVHNA==	LAN496_H	LAN496_H	2012	NA in endpoint				1470.5053353421			
3034water_regimewatered	gnpis.lot:'3034'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NBUEVHNA==	LAN496_H	LAN496_H	2012	NA in endpoint							255.0996191818
3034water_regimewatered	gnpis.lot:'3034'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NBUEVHNA==	LAN496_H	LAN496_H	2012	NA in endpoint						113.0807650708	
3200water_regimerainfed	gnpis.lot:'3200'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RNSkhaQQ==	Lo1270_H	Lo1270_H	2012	NA in endpoint			198.3696930272				
3200water_regimerainfed	gnpis.lot:'3200'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RNSkhaQQ==	Lo1270_H	Lo1270_H	2012	NA in endpoint					72.427058618		
3200water_regimerainfed	gnpis.lot:'3200'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RNSkhaQQ==	Lo1270_H	Lo1270_H	2012	NA in endpoint	81.156352332						
3200water_regimerainfed	gnpis.lot:'3200'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RNSkhaQQ==	Lo1270_H	Lo1270_H	2012	NA in endpoint		192.36225428					
3200water_regimerainfed	gnpis.lot:'3200'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RNSkhaQQ==	Lo1270_H	Lo1270_H	2012	NA in endpoint				1667.8788228283			
3200water_regimerainfed	gnpis.lot:'3200'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RNSkhaQQ==	Lo1270_H	Lo1270_H	2012	NA in endpoint							247.2427202787
